"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000143390.17_RFX5",860.194474928325,0.618173666176438,0.0643374567723365,9.60830124765264,7.3755732535038e-22,2.91995063225556e-19
"ENSG00000078401.7_EDN1",449.654511869953,-1.05410363749302,0.111343704999136,-9.46711480007964,2.87679830662739e-21,1.10970650576673e-18
"ENSG00000142871.17_CCN1",22591.1508262514,-0.611485635966817,0.0646680497138763,-9.45576120931951,3.20680089190289e-21,1.20607781544468e-18
"ENSG00000105011.9_ASF1B",1574.03940176829,-0.515735540539349,0.0556404582489532,-9.26907428101658,1.87768450513528e-20,6.88972821835493e-18
"ENSG00000158470.5_B4GALT5",1380.40360801648,0.711853045371345,0.076926443667677,9.25368457752391,2.16884398345522e-20,7.76859259216676e-18
"ENSG00000131368.8_MRPS25",911.052833187504,-0.665806411095136,0.072012075147343,-9.24576065517953,2.33573379839041e-20,8.17180913092682e-18
"ENSG00000198624.13_CCDC69",441.261595026575,0.810219273792318,0.0888665744366687,9.11725560401482,7.7050705987606e-20,2.6344336838126e-17
"ENSG00000090621.14_PABPC4",4419.38649139534,-0.322276079340449,0.0354578234583393,-9.0889977981616,9.99561448502334e-20,3.34164498472647e-17
"ENSG00000111846.17_GCNT2",1376.46272818623,0.664005243017104,0.0731325584926376,9.07947508884092,1.09099723537774e-19,3.56803530630929e-17
"ENSG00000118515.11_SGK1",648.670129762889,-0.825672551929972,0.0910291485250972,-9.07041936904781,1.18559807535905e-19,3.79492286078755e-17
"ENSG00000144749.13_LRIG1",456.849438230981,0.831866338497809,0.0919660886744537,9.0453595503283,1.4917342752649e-19,4.6753438410594e-17
"ENSG00000136997.18_MYC",2554.95372458978,-0.413631728259425,0.0457521743270814,-9.04070100149514,1.55670288072728e-19,4.77939553829822e-17
"ENSG00000085117.12_CD82",2159.26224941361,0.70978211657829,0.0794245514227668,8.93655807761771,4.01480141840645e-19,1.20797345077013e-16
"ENSG00000168487.19_BMP1",1029.84531778082,-0.590037954874081,0.0662244465261437,-8.90966985494019,5.11847505212879e-19,1.50984977812207e-16
"ENSG00000107984.10_DKK1",10420.6616527019,-0.534635183258657,0.0601107375718884,-8.89417107250214,5.88569683302336e-19,1.6706494935095e-16
"ENSG00000116717.13_GADD45A",1632.07924601321,-0.811388749518329,0.0912161767057393,-8.89522866251942,5.82991328769918e-19,1.6706494935095e-16
"ENSG00000132646.11_PCNA",4230.19346476212,-0.528039383345122,0.0594123150471806,-8.88770927249333,6.23816508086259e-19,1.73790658289809e-16
"ENSG00000150687.12_PRSS23",9754.70552865401,-0.398353527344629,0.0451436207723226,-8.82413773041567,1.10306401606345e-18,3.01718091957427e-16
"ENSG00000265190.6_ANXA8",1155.42258451448,-0.640265019752097,0.0725774978967381,-8.82181169517657,1.12622528537633e-18,3.02552378450028e-16
"ENSG00000215252.11_GOLGA8B",1359.2718680648,-1.11322424691942,0.12696689952623,-8.76783044300019,1.82141847486184e-18,4.80726658523185e-16
